                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    223,                 0.5052,                0.72591,                0.28465,                 0.9103,                  0.997,                      1,                  0.995,                0.83285,                0.92748,                0.93056,                0.89041,                0.56157,                0.61678,                 1.0743,                0.24924,                 1.0014,             0.00045126,             0.00045126,             0.00045126
                    224,                0.48853,                 0.7913,                0.28526,                0.89779,                0.99816,                      1,                  0.995,                0.82994,                0.92881,                0.93056,                0.89213,                0.56225,                0.60203,                 1.0372,                0.24672,                0.99256,             0.00044576,             0.00044576,             0.00044576
                    225,                0.48759,                  0.739,                  0.292,                0.89639,                0.99826,                      1,                  0.995,                0.84278,                 0.9428,                0.94444,                0.90917,                0.58238,                0.59865,                 1.0251,                0.24563,                0.98678,             0.00044025,             0.00044025,             0.00044025
                    226,                0.48985,                0.74994,                0.28414,                 0.9078,                0.99778,                      1,                  0.995,                0.83955,                0.94231,                0.94444,                0.90776,                0.57631,                0.59467,                 1.0195,                0.24906,                0.98109,             0.00043475,             0.00043475,             0.00043475
                    227,                0.46892,                 0.7532,                0.27714,                0.90004,                0.99804,                      1,                  0.995,                0.83713,                0.94257,                0.94444,                0.90759,                0.58186,                0.58949,                0.95968,                0.24107,                 0.9754,             0.00042925,             0.00042925,             0.00042925
                    228,                0.48552,                0.78469,                0.28219,                0.90966,                 0.9987,                      1,                  0.995,                0.83549,                0.92937,                0.93056,                0.89055,                0.57453,                0.59351,                0.97316,                0.24254,                 0.9772,             0.00042375,             0.00042375,             0.00042375
                    229,                 0.4902,                0.86691,                0.28191,                 0.9126,                0.99885,                      1,                  0.995,                0.84209,                0.92952,                0.93056,                0.88994,                0.58964,                 0.5964,                0.98256,                0.23876,                0.98323,             0.00041825,             0.00041825,             0.00041825
                    230,                 0.4773,                0.81891,                0.28843,                0.89829,                0.99896,                      1,                  0.995,                0.84445,                0.92962,                0.93056,                 0.8892,                0.58496,                0.62975,                 1.0072,                0.23745,                 1.0116,             0.00041275,             0.00041275,             0.00041275
                    231,                0.48001,                0.75937,                0.29473,                0.89931,                0.99729,                 0.9995,                  0.995,                0.83271,                0.92812,                0.93026,                0.88641,                0.58061,                0.61972,                 1.0312,                0.24263,                  1.014,             0.00040725,             0.00040725,             0.00040725
                    232,                0.48482,                0.78667,                0.28805,                0.89123,                0.99775,                0.99953,                  0.995,                0.83455,                0.92851,                0.93031,                0.88698,                0.58316,                0.59671,                 1.0516,                0.23445,                0.99808,             0.00040175,             0.00040175,             0.00040175
                    233,                0.47338,                0.74571,                0.27146,                0.89761,                0.99544,                      1,                  0.995,                0.83741,                0.94036,                0.94444,                0.90542,                 0.5858,                0.59613,                 1.0428,                0.23318,                0.99705,             0.00039625,             0.00039625,             0.00039625
                    234,                0.48379,                0.76896,                0.27557,                0.90485,                0.99563,                0.99965,                  0.995,                0.83722,                 0.9267,                0.93042,                0.89062,                 0.5626,                0.60201,                 1.0049,                0.23778,                0.99392,             0.00039074,             0.00039074,             0.00039074
                    235,                0.48764,                0.76507,                0.28215,                0.91718,                0.99906,                 0.9962,                  0.995,                0.83983,                0.92943,                0.92714,                0.89162,                0.57406,                 0.5826,                0.97812,                0.23459,                0.98706,             0.00038524,             0.00038524,             0.00038524
                    236,                0.47308,                0.76721,                0.27966,                0.89863,                0.99779,                0.99905,                  0.995,                0.85241,                0.95621,                 0.9575,                0.93688,                  0.597,                0.58252,                0.97904,                0.23614,                0.98773,             0.00037974,             0.00037974,             0.00037974
                    237,                0.46648,                0.77738,                 0.2787,                0.88809,                0.99903,                0.99941,                  0.995,                0.84558,                0.95743,                0.95777,                 0.9368,                0.59554,                0.58227,                0.98584,                0.23835,                0.98439,             0.00037424,             0.00037424,             0.00037424
                    238,                0.46731,                0.79285,                0.28418,                0.89089,                0.99559,                      1,                  0.995,                0.83714,                0.95382,                0.95833,                0.93814,                0.56568,                0.58554,                0.99775,                0.23461,                 0.9792,             0.00036874,             0.00036874,             0.00036874
                    239,                 0.4686,                0.75514,                0.28185,                0.89593,                 0.9982,                      1,                  0.995,                0.83153,                0.95661,                0.95833,                0.94154,                0.57255,                0.58229,                0.99037,                0.23297,                0.98156,             0.00036324,             0.00036324,             0.00036324
                    240,                0.45769,                0.74074,                 0.2805,                  0.897,                0.99791,                      1,                  0.995,                0.83745,                 0.9563,                0.95833,                0.94256,                0.55423,                0.58336,                0.96627,                0.23378,                0.99529,             0.00035774,             0.00035774,             0.00035774
                    241,                0.45991,                0.74855,                0.26859,                0.89272,                0.99772,                      1,                  0.995,                0.83063,                0.94226,                0.94444,                0.92249,                0.55977,                0.59155,                0.95584,                0.23479,                 1.0023,             0.00035224,             0.00035224,             0.00035224
                    242,                0.45495,                0.67858,                0.25905,                0.88233,                0.99761,                      1,                  0.995,                0.83882,                 0.9282,                0.93056,                0.89338,                0.55721,                0.59289,                0.95102,                0.23108,                 1.0045,             0.00034674,             0.00034674,             0.00034674
                    243,                0.44056,                0.71099,                 0.2629,                0.88568,                0.99778,                0.99974,                  0.995,                0.83367,                0.92829,                0.93056,                0.89565,                0.57108,                0.59489,                0.96012,                0.23763,                0.99994,             0.00034123,             0.00034123,             0.00034123
                    244,                0.47358,                0.75329,                0.27261,                0.89931,                0.99794,                0.99967,                  0.995,                 0.8343,                0.92845,                0.93047,                0.90441,                0.59877,                0.61875,                0.99551,                0.23698,                 1.0043,             0.00033573,             0.00033573,             0.00033573
                    245,                0.47198,                0.75106,                 0.2718,                0.89099,                0.99814,                      1,                  0.995,                0.83121,                0.92856,                0.93056,                0.90364,                 0.5951,                0.60712,                 1.0055,                0.23826,                0.99634,             0.00033023,             0.00033023,             0.00033023
                    246,                0.44717,                0.73222,                0.26689,                0.88315,                0.99819,                      1,                  0.995,                0.82626,                0.94261,                0.94444,                0.91765,                0.58909,                 0.5866,                 1.0005,                0.23646,                0.98455,             0.00032473,             0.00032473,             0.00032473
                    247,                0.44894,                 0.7063,                0.26542,                0.88469,                0.99818,                      1,                  0.995,                0.84182,                0.94267,                0.94444,                0.91051,                0.58308,                0.59078,                 1.0017,                0.24211,                 0.9862,             0.00031923,             0.00031923,             0.00031923
